"        1.20",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",LOBBY_MID,"Average Number of Occupants","",14
"       17.99",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",LOBBY_MID,"Nominal Number of Occupants","",14
"     5082.35",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",LOBBY_MID,"Zone Volume",m3,14
"       0.169",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",LOBBY_MID,"Mechanical Ventilation",ach,14
"       0.125",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",LOBBY_MID,Infiltration,ach,14
"       0.000",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",LOBBY_MID,"AFN Infiltration",ach,14
"       0.000",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",LOBBY_MID,"Simple Ventilation",ach,14
"        4.40",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",NORTHEND,"Average Number of Occupants","",15
"       14.69",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",NORTHEND,"Nominal Number of Occupants","",15
"     1849.20",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",NORTHEND,"Zone Volume",m3,15
"       0.500",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",NORTHEND,"Mechanical Ventilation",ach,15
"       0.152",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",NORTHEND,Infiltration,ach,15
"       0.000",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",NORTHEND,"AFN Infiltration",ach,15
"       0.000",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",NORTHEND,"Simple Ventilation",ach,15
"        4.40",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",SOUTHEND,"Average Number of Occupants","",16
"        7.35",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",SOUTHEND,"Nominal Number of Occupants","",16
"     1850.74",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",SOUTHEND,"Zone Volume",m3,16
"       0.463",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",SOUTHEND,"Mechanical Ventilation",ach,16
"       0.194",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",SOUTHEND,Infiltration,ach,16
"       0.000",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",SOUTHEND,"AFN Infiltration",ach,16
"       0.000",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",SOUTHEND,"Simple Ventilation",ach,16
"        0.85",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",STAIR_NORTH,"Average Number of Occupants","",17
"        1.42",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",STAIR_NORTH,"Nominal Number of Occupants","",17
"      716.53",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",STAIR_NORTH,"Zone Volume",m3,17
"       0.173",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",STAIR_NORTH,"Mechanical Ventilation",ach,17
"       0.132",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",STAIR_NORTH,Infiltration,ach,17
"       0.000",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",STAIR_NORTH,"AFN Infiltration",ach,17
"       0.000",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",STAIR_NORTH,"Simple Ventilation",ach,17
"        0.85",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",STAIR_SOUTH,"Average Number of Occupants","",18
"        1.42",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",STAIR_SOUTH,"Nominal Number of Occupants","",18
"      716.85",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",STAIR_SOUTH,"Zone Volume",m3,18
"       0.264",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",STAIR_SOUTH,"Mechanical Ventilation",ach,18
"       0.248",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",STAIR_SOUTH,Infiltration,ach,18
"       0.000",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",STAIR_SOUTH,"AFN Infiltration",ach,18
"       0.000",OutdoorAirSummary,"Entire Facility","Average Outdoor Air During Occupied Hours",STAIR_SOUTH,"Simple Ventilation",ach,18
"        1.85",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",1ST_MID,"Average Number of Occupants","",1
"        6.17",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",1ST_MID,"Nominal Number of Occupants","",1
"      776.64",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",1ST_MID,"Zone Volume",m3,1
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",1ST_MID,"Mechanical Ventilation",ach,1
"       0.003",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",1ST_MID,Infiltration,ach,1
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",1ST_MID,"AFN Infiltration",ach,1
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",1ST_MID,"Simple Ventilation",ach,1
"        4.56",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",1ST_NORTH,"Average Number of Occupants","",2
"        7.62",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",1ST_NORTH,"Nominal Number of Occupants","",2
"     1495.55",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",1ST_NORTH,"Zone Volume",m3,2
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",1ST_NORTH,"Mechanical Ventilation",ach,2
"       0.002",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",1ST_NORTH,Infiltration,ach,2
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",1ST_NORTH,"AFN Infiltration",ach,2
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",1ST_NORTH,"Simple Ventilation",ach,2
"        4.52",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",1ST_SOUTH,"Average Number of Occupants","",3
"        7.55",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",1ST_SOUTH,"Nominal Number of Occupants","",3
"     1487.31",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",1ST_SOUTH,"Zone Volume",m3,3
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",1ST_SOUTH,"Mechanical Ventilation",ach,3
"       0.002",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",1ST_SOUTH,Infiltration,ach,3
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",1ST_SOUTH,"AFN Infiltration",ach,3
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",1ST_SOUTH,"Simple Ventilation",ach,3
"        1.85",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_MID,"Average Number of Occupants","",4
"        6.17",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_MID,"Nominal Number of Occupants","",4
"      776.64",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_MID,"Zone Volume",m3,4
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_MID,"Mechanical Ventilation",ach,4
"       0.003",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_MID,Infiltration,ach,4
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_MID,"AFN Infiltration",ach,4
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_MID,"Simple Ventilation",ach,4
"        4.56",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_NORTHBACK,"Average Number of Occupants","",5
"        7.62",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_NORTHBACK,"Nominal Number of Occupants","",5
"      958.90",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_NORTHBACK,"Zone Volume",m3,5
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_NORTHBACK,"Mechanical Ventilation",ach,5
"       0.001",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_NORTHBACK,Infiltration,ach,5
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_NORTHBACK,"AFN Infiltration",ach,5
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_NORTHBACK,"Simple Ventilation",ach,5
"        2.55",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_NORTHFRONT,"Average Number of Occupants","",6
"        4.26",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_NORTHFRONT,"Nominal Number of Occupants","",6
"      536.65",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_NORTHFRONT,"Zone Volume",m3,6
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_NORTHFRONT,"Mechanical Ventilation",ach,6
"       0.003",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_NORTHFRONT,Infiltration,ach,6
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_NORTHFRONT,"AFN Infiltration",ach,6
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_NORTHFRONT,"Simple Ventilation",ach,6
"        4.52",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_SOUTHBACK,"Average Number of Occupants","",7
"        7.55",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_SOUTHBACK,"Nominal Number of Occupants","",7
"      950.41",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_SOUTHBACK,"Zone Volume",m3,7
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_SOUTHBACK,"Mechanical Ventilation",ach,7
"       0.001",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_SOUTHBACK,Infiltration,ach,7
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_SOUTHBACK,"AFN Infiltration",ach,7
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_SOUTHBACK,"Simple Ventilation",ach,7
"        1.62",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_SOUTHFRONT,"Average Number of Occupants","",8
"        5.41",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_SOUTHFRONT,"Nominal Number of Occupants","",8
"      681.39",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_SOUTHFRONT,"Zone Volume",m3,8
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_SOUTHFRONT,"Mechanical Ventilation",ach,8
"       0.003",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_SOUTHFRONT,Infiltration,ach,8
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_SOUTHFRONT,"AFN Infiltration",ach,8
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",2ND_SOUTHFRONT,"Simple Ventilation",ach,8
"        0.31",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",3RD_MID,"Average Number of Occupants","",9
"        0.53",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",3RD_MID,"Nominal Number of Occupants","",9
"      776.64",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",3RD_MID,"Zone Volume",m3,9
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",3RD_MID,"Mechanical Ventilation",ach,9
"       0.005",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",3RD_MID,Infiltration,ach,9
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",3RD_MID,"AFN Infiltration",ach,9
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",3RD_MID,"Simple Ventilation",ach,9
"        4.56",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",3RD_NORTHBACK,"Average Number of Occupants","",10
"        7.62",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",3RD_NORTHBACK,"Nominal Number of Occupants","",10
"      958.90",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",3RD_NORTHBACK,"Zone Volume",m3,10
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",3RD_NORTHBACK,"Mechanical Ventilation",ach,10
"       0.004",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",3RD_NORTHBACK,Infiltration,ach,10
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",3RD_NORTHBACK,"AFN Infiltration",ach,10
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",3RD_NORTHBACK,"Simple Ventilation",ach,10
"        4.40",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",3RD_NORTHEND,"Average Number of Occupants","",11
"        7.35",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",3RD_NORTHEND,"Nominal Number of Occupants","",11
"      924.60",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",3RD_NORTHEND,"Zone Volume",m3,11
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",3RD_NORTHEND,"Mechanical Ventilation",ach,11
"       0.005",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",3RD_NORTHEND,Infiltration,ach,11
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",3RD_NORTHEND,"AFN Infiltration",ach,11
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",3RD_NORTHEND,"Simple Ventilation",ach,11
"        4.56",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",BSMT_NORTH,"Average Number of Occupants","",12
"        7.62",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",BSMT_NORTH,"Nominal Number of Occupants","",12
"     2004.63",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",BSMT_NORTH,"Zone Volume",m3,12
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",BSMT_NORTH,"Mechanical Ventilation",ach,12
"       0.002",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",BSMT_NORTH,Infiltration,ach,12
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",BSMT_NORTH,"AFN Infiltration",ach,12
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",BSMT_NORTH,"Simple Ventilation",ach,12
"        4.46",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",BSMT_SOUTH,"Average Number of Occupants","",13
"       14.91",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",BSMT_SOUTH,"Nominal Number of Occupants","",13
"     2003.21",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",BSMT_SOUTH,"Zone Volume",m3,13
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",BSMT_SOUTH,"Mechanical Ventilation",ach,13
"       0.002",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",BSMT_SOUTH,Infiltration,ach,13
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",BSMT_SOUTH,"AFN Infiltration",ach,13
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",BSMT_SOUTH,"Simple Ventilation",ach,13
"        1.20",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",LOBBY_MID,"Average Number of Occupants","",14
"       17.99",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",LOBBY_MID,"Nominal Number of Occupants","",14
"     5082.35",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",LOBBY_MID,"Zone Volume",m3,14
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",LOBBY_MID,"Mechanical Ventilation",ach,14
"       0.002",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",LOBBY_MID,Infiltration,ach,14
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",LOBBY_MID,"AFN Infiltration",ach,14
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",LOBBY_MID,"Simple Ventilation",ach,14
"        4.40",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",NORTHEND,"Average Number of Occupants","",15
"       14.69",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",NORTHEND,"Nominal Number of Occupants","",15
"     1849.20",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",NORTHEND,"Zone Volume",m3,15
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",NORTHEND,"Mechanical Ventilation",ach,15
"       0.002",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",NORTHEND,Infiltration,ach,15
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",NORTHEND,"AFN Infiltration",ach,15
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",NORTHEND,"Simple Ventilation",ach,15
"        4.40",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",SOUTHEND,"Average Number of Occupants","",16
"        7.35",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",SOUTHEND,"Nominal Number of Occupants","",16
"     1850.74",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",SOUTHEND,"Zone Volume",m3,16
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",SOUTHEND,"Mechanical Ventilation",ach,16
"       0.003",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",SOUTHEND,Infiltration,ach,16
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",SOUTHEND,"AFN Infiltration",ach,16
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",SOUTHEND,"Simple Ventilation",ach,16
"        0.85",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",STAIR_NORTH,"Average Number of Occupants","",17
"        1.42",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",STAIR_NORTH,"Nominal Number of Occupants","",17
"      716.53",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",STAIR_NORTH,"Zone Volume",m3,17
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",STAIR_NORTH,"Mechanical Ventilation",ach,17
"       0.002",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",STAIR_NORTH,Infiltration,ach,17
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",STAIR_NORTH,"AFN Infiltration",ach,17
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",STAIR_NORTH,"Simple Ventilation",ach,17
"        0.85",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",STAIR_SOUTH,"Average Number of Occupants","",18
"        1.42",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",STAIR_SOUTH,"Nominal Number of Occupants","",18
"      716.85",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",STAIR_SOUTH,"Zone Volume",m3,18
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",STAIR_SOUTH,"Mechanical Ventilation",ach,18
"       0.004",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",STAIR_SOUTH,Infiltration,ach,18
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",STAIR_SOUTH,"AFN Infiltration",ach,18
"       0.000",OutdoorAirSummary,"Entire Facility","Minimum Outdoor Air During Occupied Hours",STAIR_SOUTH,"Simple Ventilation",ach,18
"         276",ObjectCountSummary,"Entire Facility","Surfaces by Class",Wall,Total,"",1
"         128",ObjectCountSummary,"Entire Facility","Surfaces by Class",Wall,Outdoors,"",1
"          41",ObjectCountSummary,"Entire Facility","Surfaces by Class",Floor,Total,"",2
"          15",ObjectCountSummary,"Entire Facility","Surfaces by Class",Floor,Outdoors,"",2
"          41",ObjectCountSummary,"Entire Facility","Surfaces by Class",Roof,Total,"",3
"          15",ObjectCountSummary,"Entire Facility","Surfaces by Class",Roof,Outdoors,"",3
"          61",ObjectCountSummary,"Entire Facility","Surfaces by Class","Internal Mass",Total,"",4
"           0",ObjectCountSummary,"Entire Facility","Surfaces by Class","Internal Mass",Outdoors,"",4
"           0",ObjectCountSummary,"Entire Facility","Surfaces by Class","Building Detached Shading",Total,"",5
"           0",ObjectCountSummary,"Entire Facility","Surfaces by Class","Building Detached Shading",Outdoors,"",5
"           0",ObjectCountSummary,"Entire Facility","Surfaces by Class","Fixed Detached Shading",Total,"",6
"           0",ObjectCountSummary,"Entire Facility","Surfaces by Class","Fixed Detached Shading",Outdoors,"",6
"          86",ObjectCountSummary,"Entire Facility","Surfaces by Class",Window,Total,"",7
"          86",ObjectCountSummary,"Entire Facility","Surfaces by Class",Window,Outdoors,"",7
"           0",ObjectCountSummary,"Entire Facility","Surfaces by Class",Door,Total,"",8
"           0",ObjectCountSummary,"Entire Facility","Surfaces by Class",Door,Outdoors,"",8
"           0",ObjectCountSummary,"Entire Facility","Surfaces by Class","Glass Door",Total,"",9
"           0",ObjectCountSummary,"Entire Facility","Surfaces by Class","Glass Door",Outdoors,"",9
"           0",ObjectCountSummary,"Entire Facility","Surfaces by Class",Shading,Total,"",10
"           0",ObjectCountSummary,"Entire Facility","Surfaces by Class",Shading,Outdoors,"",10
"           0",ObjectCountSummary,"Entire Facility","Surfaces by Class",Overhang,Total,"",11
"           0",ObjectCountSummary,"Entire Facility","Surfaces by Class",Overhang,Outdoors,"",11
"           0",ObjectCountSummary,"Entire Facility","Surfaces by Class",Fin,Total,"",12
"           0",ObjectCountSummary,"Entire Facility","Surfaces by Class",Fin,Outdoors,"",12
"           0",ObjectCountSummary,"Entire Facility","Surfaces by Class","Tubular Daylighting Device Dome",Total,"",13
"           0",ObjectCountSummary,"Entire Facility","Surfaces by Class","Tubular Daylighting Device Dome",Outdoors,"",13
"           0",ObjectCountSummary,"Entire Facility","Surfaces by Class","Tubular Daylighting Device Diffuser",Total,"",14
"           0",ObjectCountSummary,"Entire Facility","Surfaces by Class","Tubular Daylighting Device Diffuser",Outdoors,"",14
"           3",ObjectCountSummary,"Entire Facility",HVAC,"HVAC Air Loops",Count,"",1
"          22",ObjectCountSummary,"Entire Facility",HVAC,"Conditioned Zones",Count,"",2
"           0",ObjectCountSummary,"Entire Facility",HVAC,"Unconditioned Zones",Count,"",3
"           0",ObjectCountSummary,"Entire Facility",HVAC,"Supply Plenums",Count,"",4
"           0",ObjectCountSummary,"Entire Facility",HVAC,"Return Plenums",Count,"",5
"        1443",ObjectCountSummary,"Entire Facility","Input Fields","IDF Objects",Count,"",1
"        1287",ObjectCountSummary,"Entire Facility","Input Fields","Defaulted Fields",Count,"",2
"        3705",ObjectCountSummary,"Entire Facility","Input Fields","Fields with Defaults",Count,"",3
"          25",ObjectCountSummary,"Entire Facility","Input Fields","Autosized Fields",Count,"",4
"         225",ObjectCountSummary,"Entire Facility","Input Fields","Autosizable Fields",Count,"",5
"         981",ObjectCountSummary,"Entire Facility","Input Fields","Autocalculated Fields",Count,"",6
"        1027",ObjectCountSummary,"Entire Facility","Input Fields","Autocalculatable Fields",Count,"",7
"     3028.73",EnergyMeters,"Entire Facility","Annual and Peak Values - Electricity",Electricity:Facility,"Electricity Annual Value",GJ,1
"    46848.88",EnergyMeters,"Entire Facility","Annual and Peak Values - Electricity",Electricity:Facility,"Electricity Minimum Value",W,1
01-JAN-00:10,EnergyMeters,"Entire Facility","Annual and Peak Values - Electricity",Electricity:Facility,"Timestamp of Minimum","",1
"   333449.99",EnergyMeters,"Entire Facility","Annual and Peak Values - Electricity",Electricity:Facility,"Electricity Maximum Value",W,1
17-JUL-14:40,EnergyMeters,"Entire Facility","Annual and Peak Values - Electricity",Electricity:Facility,"Timestamp of Maximum","",1
"     1973.52",EnergyMeters,"Entire Facility","Annual and Peak Values - Electricity",Electricity:Building,"Electricity Annual Value",GJ,2
"    46848.88",EnergyMeters,"Entire Facility","Annual and Peak Values - Electricity",Electricity:Building,"Electricity Minimum Value",W,2
01-JAN-00:10,EnergyMeters,"Entire Facility","Annual and Peak Values - Electricity",Electricity:Building,"Timestamp of Minimum","",2
"    96725.36",EnergyMeters,"Entire Facility","Annual and Peak Values - Electricity",Electricity:Building,"Electricity Maximum Value",W,2
02-JAN-10:10,EnergyMeters,"Entire Facility","Annual and Peak Values - Electricity",Electricity:Building,"Timestamp of Maximum","",2
"      100.27",EnergyMeters,"Entire Facility","Annual and Peak Values - Electricity",Electricity:Zone:1ST_MID,"Electricity Annual Value",GJ,3
"     1812.88",EnergyMeters,"Entire Facility","Annual and Peak Values - Electricity",Electricity:Zone:1ST_MID,"Electricity Minimum Value",W,3
01-JAN-00:10,EnergyMeters,"Entire Facility","Annual and Peak Values - Electricity",Electricity:Zone:1ST_MID,"Timestamp of Minimum","",3
"     5994.08",EnergyMeters,"Entire Facility","Annual and Peak Values - Electricity",Electricity:Zone:1ST_MID,"Electricity Maximum Value",W,3
02-JAN-10:10,EnergyMeters,"Entire Facility","Annual and Peak Values - Electricity",Electricity:Zone:1ST_MID,"Timestamp of Maximum","",3
"      920.36",EnergyMeters,"Entire Facility","Annual and Peak Values - Electricity",InteriorLights:Electricity,"Electricity Annual Value",GJ,4
